sku,store,attribute_set,name,base_item,sku_family,type,visibility,visibility_def,simples_skus,packaging_type_rank,packaging_type,package_count,package_piececount,version_number,overall_status_rank,overall_status,specific_status_rank,specific_status,lead_style,product_type,description,frequency_hertz,price,price_piece,min_order_qty,version_description,starting_method,lamp_connection,ballast_factor,lamp_combinations,number_of_lamps,lamp_type,rohs_compliant,energy_star,input_power,input_type,max_voltage_combinations,power_factor,power_factor_value,line_voltage,line_current,min_start_temp,sound_rating,dimming_status,standards,approvals,ul_temp_code,product_patent,length_inches,width_inches,height_inches,mounting,remote_mounting, weight ,sku_length,sku_height,sku_width,sku_weight,lamps,successor_item,successor_base_item,successor_item_sku_family,substitute_item,substitute_base_item,substitute_item_product_type,substitute_item_overall_status,substitute_item_specific_status,substitute_item_sku_family,substitute_item_item_lead_style,competitor_cross,external_product_id,case_style,eol
SP2056/C,default,Grouper,SP2056 /C,SP2056,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50-60,0.00, $ -   ,,,,,,1,  1 , T12 ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F13TT2,,,,,,,,,,,,,,
SP21005/A,default,Grouper,SP21005 /A,SP21005,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,100,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"CFT13W/GX23, CFQ13W/GX23",,,,,,,,,,,,,,
SP21005/B,default,Grouper,SP21005 /B,SP21005,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,,,,,1,  1 , T8 ,  -   ,  -   ,  -   ,  -   ,100,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F15T8,,,,,,,,,,,,,,
SP21005/C,default,Grouper,SP21005 /C,SP21005,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,,,,,1,  1 , T8 ,  -   ,  -   ,  -   ,  -   ,100,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F15T8,,,,,,,,,,,,,,
SP21005/D,default,Grouper,SP21005 /D,SP21005,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,,Preheat ,,,1,  1 , T12 , Yes , No ,  -   , Single ,100,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F20T12,,,,,,,,,,,,,,
SP210056/A,default,Grouper,SP210056 /A,SP210056,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50-60,0.00, $ -   ,,,,,,1,  1 , T12 ,  -   ,  -   ,  -   ,  -   ,100,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F20T12,,,,,,,,,,,,,,
3M10612,default,Grouper,SP210056 /B,SP210056,M10612,simple,3, Searchable ,,  5 ,3,1W,1,1,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast,NPF,100/5-6F15T8  ",50-60,17.95, $ 17.95 ,,,Preheat ,,,1,  1 , T12 , Yes , No ,  -   ,  -   ,100,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F15T8,,,,,,,,,,,,734832014361,2X,
SP210056/C,default,Grouper,SP210056 /C,SP210056,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50-60,0.00, $ -   ,,,,,,1,  1 , T8 ,  -   ,  -   ,  -   ,  -   ,100,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,G15T8,,,,,,,,,,,,,,
SP210056/D,default,Grouper,SP210056 /D,SP210056,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50-60,0.00, $ -   ,,,,,,1,  1 , T8 ,  -   ,  -   ,  -   ,  -   ,100,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F18T8,,,,,,,,,,,,,,
3M10395,default,Grouper,SP210056B1 /A,SP210056B1,M10395,simple,4, Both ,,  5 ,3,1W,1,1,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast,NPF,100/5-6F15T12 ",50-60,19.95, $ 19.95 ,,,Preheat ,,,1,  1 , T12 , Yes , No ,  -   ,  -   ,100,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F15T12,,,,,,,,,,,,734832011599,2X,
SP2105/A,default,Grouper,SP2105 /A,SP2105,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,105,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"CFT13W/GX23, CFQ13W/GX23P",,,,,,,,,,,,,,
SP21105/A,default,Grouper,SP21105 /A,SP21105,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,110,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F20T12,,,,,,,,,,,,,,
SP211056P/A,default,Grouper,SP211056P /A,SP211056P,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,110,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F15T8,,,,,,,,,,,,,,
SP21105P/A,default,Grouper,SP21105P /A,SP21105P,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,110,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"CFT13W/GX23, CFQ13W/GX23P",,,,,,,,,,,,,,
SP214/A,default,Grouper,SP214 /A,SP214,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,1,  1 , T8 ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F14T8,,,,,,,,,,,,,,
SP214/B,default,Grouper,SP214 /B,SP214,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,1,  1 , T8 ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F14T8,,,,,,,,,,,,,,
3M10396,default,Grouper,SP214 /C,SP214,M10396,simple,3, Searchable ,,  5 ,3,1W,1,1,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast,NPF,120/60 F14T12 ",60,19.95, $ 19.95 ,,,Preheat ,,,1,  1 , T12 , Yes , No ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F14T12,,,,,,,,,,,,734832011605,,
SP214LA/A,default,Grouper,SP214LA /A,SP214LA,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F14T8,,,,,,,,,,,,,,
SP2156/A,default,Grouper,SP2156 /A,SP2156,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50-60,0.00, $ -   ,,,Preheat ,,,1,  1 , T12 , Yes , No ,  -   , Single ,100,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"F15T8, F15T12, F20T12",,,,,,,,,,,,,,
SP2156WT/A,default,Grouper,SP2156WT /A,SP2156WT,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50-60,0.00, $ -   ,,,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,100,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"F15T8, F15T12, F20T12",,,,,,,,,,,,,,
SP21RC/A,default,Grouper,SP21RC /A,SP21RC,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,,,1,  1 , CFL , Yes , No ,  -   , Single ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"CFT13W/GX23, CFQ13W/GX23",,,,,,,,,,,,,2X,
2M10084,default,Grouper,SP22FMP /A,SP22FMP,M10084,simple,3, Searchable ,,  4 ,2,10W,10,1,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast for 1 CFQ20W/GX32d CFL Lamp, Preheat Start, 120Vac, 60Hz, Normal Ballast Factor, NPF",60,299.50, $ 29.95 ,,,Preheat ,Series, 1.00 ,1,  1 , CFL , Yes , No ,  -   ,,120,Normal,,  -   ,  -   ,  -   ,  -   ,N,  -   ," UL/935, CSA/C22.2 Certified ",  -   ,  -   ,3.06,1.50,1.78,  2.75 ,  -   , 0.80 ,,,,,CFQ20W/GX32d,,,,,,,,,,,,734832007103,2Y,
3M10084,default,Grouper,SP22FMP /A,SP22FMP,M10084,simple,3, Searchable ,,  5 ,3,1W,1,1,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast for 1 CFQ20W/GX32d CFL Lamp, Preheat Start, 120Vac, 60Hz, Normal Ballast Factor, NPF",60,17.95, $ 17.95 ,,,Preheat ,Series, 1.00 ,1,  1 , CFL , Yes , No ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,N,  -   ," UL/935, CSA/C22.2 Certified ",  -   ,  -   ,3.06,1.50,1.78,  2.75 ,  -   , 0.80 ,,,,,CFQ20W/GX32d,,,,,,,,,,,,734832007110,2Y,
5M10084,default,Grouper,SP22FMP /A,SP22FMP,M10084,simple,3, Searchable ,,  2 ,5,10,10,1,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast for 1 CFQ20W/GX32d CFL Lamp, Preheat Start, 120Vac, 60Hz, Normal Ballast Factor, NPF",60,287.50, $ 28.75 ,,,Preheat ,Series, 1.00 ,1,  1 , CFL , Yes , No ,  -   ,,120,Normal,,  -   ,  -   ,  -   ,  -   ,N,  -   ," UL/935, CSA/C22.2 Certified ",  -   ,  -   ,3.06,1.50,1.78,  2.75 ,  -   , 0.80 ,,,,,CFQ20W/GX32d,,,,,,,,,,,,734832022618,2Y,
SP22FMP/B,default,Grouper,SP22FMP /B,SP22FMP,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,,,1,  1 , CFL , Yes , No ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,CFQ20W/GX32d,,,,,,,,,,,,,,
SP22FMP/C,default,Grouper,SP22FMP /C,SP22FMP,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,,,1,  1 , CFL , Yes , No ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,CFQ20W/GX32d,,,,,,,,,,,,,,
SP22FMP/D,default,Grouper,SP22FMP /D,SP22FMP,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,,,1,  1 , CFL , Yes , No ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,CFQ20W/GX32d,,,,,,,,,,,,,,
3M10397,default,Grouper,SP22FMRC /A,SP22FMRC,M10397,simple,3, Searchable ,,  5 ,3,1W,1,1,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast,NPF,120/60 (1) 22Q6-2 ",60,23.95, $ 23.95 ,,,Preheat ,,,1,  1 , CFL , Yes , No ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,CFQ20W/GX32d,,,,,,,,,,,,734832011612,2Y,
SP22FMRC/B,default,Grouper,SP22FMRC /B,SP22FMRC,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,CFQ20W/GX32d,,,,,,,,,,,,,,
SP22FMRCW/A,default,Grouper,SP22FMRCW /A,SP22FMRCW,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,CFQ20W/GX32d,,,,,,,,,,,,,,
SP22P/A,default,Grouper,SP22P /A,SP22P,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,1,  1 , T9 ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,FC8T9,,,,,,,,,,,,,,
SP22P/B,default,Grouper,SP22P /B,SP22P,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,1,  1 , T9 ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,FC8T9,,,,,,,,,,,,,,
SP22RC/A,default,Grouper,SP22RC /A,SP22RC,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,,,1,  1 , T9 , Yes , No ,  -   , Single ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,FC8T9,,,,,,,,,,,,,2X,
SP22RC/B,default,Grouper,SP22RC /B,SP22RC,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,,,1,  1 , T9 , Yes , No ,  -   , Single ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,FC8T9,,,,,,,,,,,,,2X,
SP22RC/C,default,Grouper,SP22RC /C,SP22RC,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,FC8T9,,,,,,,,,,,,,,
SP22RCW/A,default,Grouper,SP22RCW /A,SP22RCW,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,FC8T9,,,,,,,,,,,,,,
SP2400/A,default,Grouper,SP2400 /A,SP2400,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,DK,0.00, $ -   ,,,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"F15T8, F15T12, F20T12",,,,,,,,,,,,,,
3M10614,default,Grouper,SP2400 /B,SP2400,M10614,simple,3, Searchable ,,  5 ,3,1W,1,1,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast,NPF,120/400(1) 15/20W ",60,21.95, $ 21.95 ,,,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F25T12,,,,,,,,,,,,734832014385,,
SP2400/C,default,Grouper,SP2400 /C,SP2400,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,DK,0.00, $ -   ,,,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"F15T8, F15T12, F20T12",,,,,,,,,,,,,,
SP24845SP/A,default,Grouper,SP24845SP /A,SP24845SP,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,,,,,2,  2 ,  -   ,  -   ,  -   ,  -   ,  -   ,240,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F5TT,,,,,,,,,,,,,,
SP2510050/A,default,Grouper,SP2510050 /A,SP2510050,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,100,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F25T8,,,,,,,,,,,,,,
SP2510050/B,default,Grouper,SP2510050 /B,SP2510050,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,,Preheat ,,,1,  1 , T12 , Yes , No ,  -   , Single ,100,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F25T8,,,,,,,,,,,,,2Y,
SP25106P/A,default,Grouper,SP25106P /A,SP25106P,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,100,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F25T12,,,,,,,,,,,,,,
SP25106PW/A,default,Grouper,SP25106PW /A,SP25106PW,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,100,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F25T12,,,,,,,,,,,,,,
SP25106W/A,default,Grouper,SP25106W /A,SP25106W,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,100,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F25T12,,,,,,,,,,,,,,
SP255/A,default,Grouper,SP255 /A,SP255,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,,Preheat ,,,1,  1 , Germicidal , Yes , No ,  -   , Single ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,GPH254,,,,,,,,,,,,,2Y,
SP255/B,default,Grouper,SP255 /B,SP255,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,,,,,1,  1 , T12 ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F25T12,,,,,,,,,,,,,,
SP255/C,default,Grouper,SP255 /C,SP255,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,,,,,1,  1 , T12 ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F25T12,,,,,,,,,,,,,,
SP2556/A,default,Grouper,SP2556 /A,SP2556,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50-60,0.00, $ -   ,,,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F25T12,,,,,,,,,,,,,,
3M10007,default,Grouper,SP258 /A,SP258,M10007,simple,3, Searchable ,,  5 ,3,1W,1,1,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast for 1 F25T12 Linear Lamp, Preheat Start, 120Vac, 60Hz, Normal Ballast Factor, NPF",60,14.95, $ 14.95 ,,,Preheat ,DK, 0.80 ,1,  1 , T12 , Yes , No ,  -   ,,120,Normal,0.5,  -   ,  -   ,  -   ,  -   ,N,  -   ," UL/935, CSA/C22.2 CERTIFIED  ",  -   ,  -   ,3.06,1.38,1.72,  2.75 ,  -   , 0.721 ,,,,,F25T12,SP258 AM,SP258,P10130,,,,,,,,"[""LC25TP"", ""CE125""]",734832001453,2X,
5M10007,default,Grouper,SP258 /A,SP258,M10007,simple,3, Searchable ,,  2 ,5,10,10,1,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast for 1 F25T12 Linear Lamp, Preheat Start, 120Vac, 60Hz, Normal Ballast Factor, NPF",60,120.50, $ 12.05 ,,,Preheat ,DK, 0.80 ,1,  1 , T12 , Yes , No ,  -   ,,120,Normal,0.5,  -   ,  -   ,  -   ,  -   ,N,  -   ," UL/935, CSA/C22.2 CERTIFIED  ",  -   ,  -   ,3.06,1.38,1.72,  2.75 ,  -   , 0.721 ,,,,,F25T12,SP258 AM,SP258,P10130,,,,,,,,"[""LC25TP"", ""CE125""]",734832022380,2X,
3M10765,default,Grouper,SP258 /B,SP258,M10765,simple,3, Searchable ,,  5 ,3,1W,1,1,2,Discontinued,2,Limited,Leaded,Magnetic," Fluorescent mBallast,NPF,120/60 F25T12  ",60,16.95, $ 16.95 ,,,Preheat ,,,1,  1 , T12 , Yes , No ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,N,  -   ," UL/935, CSA/C22.2 CERTIFIED  ",  -   ,  -   ,3.06,1.38,1.72,  2.75 ,  -   , 0.721 ,,,,,F25T12,,,,SP258 AM,SP258,Magnetic,Ongoing,Active,P10130,Leaded,"[""LC25TP"", ""CE125""]",734832018178,2X,
3M10615,default,Grouper,SP258 /G,SP258,M10615,simple,3, Searchable ,,  5 ,3,1W,1,1,2,Discontinued,2,Limited,Leaded,Magnetic," Fluorescent mBallast,NPF,120/60 F25T12  ",60,17.95, $ 17.95 ,,,Preheat ,,,1,  1 , T12 , Yes , No ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,N,  -   ," UL/935, CSA/C22.2 CERTIFIED  ",  -   ,  -   ,3.06,1.38,1.72,  2.75 ,  -   , 0.721 ,,,,,F25T12,,,,SP258 AM,SP258,Magnetic,Ongoing,Active,P10130,Leaded,"[""LC25TP"", ""CE125""]",734832014392,2X,
2P10130,default,Grouper,SP258 AM,SP258,P10130,simple,3, Searchable ,,  4 ,2,10W,10,1,1,Ongoing,1,Active,Leaded,Magnetic,"Fluorescent mBallast for 1 F25T12 Linear Lamp, Preheat Start, 120Vac, 60Hz, Normal Ballast Factor, NPF",60,127.50, $ 12.75 ,,,Preheat ,DK, 0.80 ,1,  1 , T12 , Yes , No ,  -   ,,120,Normal,,  -   ,  -   ,  -   ,  -   ,N,  -   ," UL/935, CSA/C22.2 CERTIFIED  ",  -   ,  -   ,3.06,1.38,1.72,  -   ,  -   , 0.721 ,,,,,F25T12,,,,,,,,,,,"[""LC25TP"", ""CE125""]",734832020683,,
3P10130,default,Grouper,SP258 AM,SP258,P10130,simple,3, Searchable ,,  5 ,3,1W,1,1,1,Ongoing,1,Active,Leaded,Magnetic,"Fluorescent mBallast for 1 F25T12 Linear Lamp, Preheat Start, 120Vac, 60Hz, Normal Ballast Factor, NPF",60,14.95, $ 14.95 ,,,Preheat ,DK, 0.80 ,1,  1 , T12 , Yes , No ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,N,  -   ," UL/935, CSA/C22.2 CERTIFIED  ",  -   ,  -   ,3.06,1.38,1.72,  2.75 ,  -   , 0.721 ,,,,,F25T12,,,,,,,,,,,"[""LC25TP"", ""CE125""]",734832020690,,
